Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,N,E,Z
2001-04-03 17:34:00,GIM,10.88,66.67,0.77,-41.7,-4.0,13.6
2001-04-03 17:34:00,PIN,10.80,60.56,3.84,-16.9,-32.3,6.6
2001-04-03 17:34:00,RAN,11.06,72.89,-7.77,-49.3,-5.4,119.5
2001-04-03 17:34:00,TAL,10.68,78.86,-17.12,137.1,44.2,-112.4
2001-04-03 17:35:00,BLC,10.60,73.96,-1.39,69.8,26.6,195.7
2001-04-03 17:35:00,BSL,11.48,41.39,0.72,-14.2,3.2,0.6
2001-04-03 17:35:00,DLR,10.53,38.98,7.38,-11.1,-0.6,4.0
2001-04-03 17:35:00,EKP,10.90,71.17,-2.61,-44.7,-15.3,57.8
2001-04-03 17:35:00,FCC,10.93,68.97,-1.10,-38.3,-20.6,21.4
2001-04-03 17:35:00,GIM,10.90,66.67,0.77,-41.5,-7.2,13.2
2001-04-03 17:35:00,PIN,10.82,60.56,3.84,-16.6,-32.6,6.4
2001-04-03 17:35:00,RAN,11.08,72.89,-7.77,-48.3,-10.3,121.4
2001-04-03 17:35:00,TAL,10.70,78.86,-17.12,140.7,46.9,-109.3
2001-04-03 17:36:00,BLC,10.62,73.96,-1.39,69.8,19.0,194.1
2001-04-03 17:36:00,BSL,11.50,41.39,0.72,-14.2,2.9,0.6
2001-04-03 17:36:00,DLR,10.55,38.98,7.38,-10.2,-1.0,4.1
2001-04-03 17:36:00,EKP,10.92,71.17,-2.61,-41.6,-20.2,59.5
2001-04-03 17:36:00,FCC,10.95,68.97,-1.10,-37.4,-22.2,23.4
2001-04-03 17:36:00,GIM,10.92,66.67,0.77,-41.6,-8.4,13.1
2001-04-03 17:36:00,PIN,10.84,60.56,3.84,-15.7,-32.7,6.2
2001-04-03 17:36:00,RAN,11.10,72.89,-7.77,-47.3,-16.3,125.1
2001-04-03 17:36:00,TAL,10.72,78.86,-17.12,141.9,47.2,-105.3
2001-04-03 17:37:00,BLC,10.64,73.96,-1.39,69.7,18.4,191.5
2001-04-03 17:37:00,BSL,11.52,41.39,0.72,-13.3,2.5,0.7
2001-04-03 17:37:00,DLR,10.57,38.98,7.38,-10.2,-1.4,4.2
2001-04-03 17:37:00,EKP,10.93,71.17,-2.61,-39.9,-22.4,59.3
2001-04-03 17:37:00,FCC,10.97,68.97,-1.10,-36.5,-22.8,23.4
2001-04-03 17:37:00,GIM,10.94,66.67,0.77,-38.5,-7.4,11.6
2001-04-03 17:37:00,PIN,10.86,60.56,3.84,-14.4,-33.0,6.1
2001-04-03 17:37:00,RAN,11.12,72.89,-7.77,-48.7,-22.5,126.2
2001-04-03 17:37:00,TAL,10.74,78.86,-17.12,142.1,49.7,-103.4
2001-04-03 17:38:00,BLC,10.66,73.96,-1.39,71.3,22.8,188.9
2001-04-03 17:38:00,BSL,11.54,41.39,0.72,-13.3,2.2,0.8
2001-04-03 17:38:00,DLR,10.59,38.98,7.38,-10.3,-1.1,4.4
2001-04-03 17:38:00,EKP,10.95,71.17,-2.61,-38.5,-22.3,58.8
2001-04-03 17:38:00,FCC,10.99,68.97,-1.10,-34.6,-22.3,22.4
2001-04-03 17:38:00,GIM,10.96,66.67,0.77,-34.7,-7.3,10.1
2001-04-03 17:38:00,PIN,10.88,60.56,3.84,-13.7,-33.5,6.1
2001-04-03 17:38:00,RAN,11.14,72.89,-7.77,-46.3,-25.1,126.4
2001-04-03 17:38:00,TAL,10.76,78.86,-17.12,139.4,52.7,-102.1
2001-04-03 17:39:00,BLC,10.67,73.96,-1.39,76.0,27.4,190.3
2001-04-03 17:39:00,BSL,11.56,41.39,0.72,-13.3,2.5,0.8
2001-04-03 17:39:00,DLR,10.61,38.98,7.38,-9.4,-1.5,4.5
2001-04-03 17:39:00,EKP,10.97,71.17,-2.61,-38.1,-16.5,59.3
2001-04-03 17:39:00,FCC,11.01,68.97,-1.10,-33.7,-19.9,22.3
2001-04-03 17:39:00,GIM,10.98,66.67,0.77,-37.1,-5.9,12.2
2001-04-03 17:39:00,PIN,10.90,60.56,3.84,-14.7,-32.1,5.8
2001-04-03 17:39:00,RAN,11.16,72.89,-7.77,-45.3,-19.2,126.4
2001-04-03 17:39:00,TAL,10.78,78.86,-17.12,138.1,55.2,-102.6
2001-04-03 17:40:00,BLC,10.69,73.96,-1.39,79.8,28.9,190.7
2001-04-03 17:40:00,BSL,11.58,41.39,0.72,-13.4,2.2,0.9
2001-04-03 17:40:00,DLR,10.63,38.98,7.38,-9.5,-1.1,4.6
2001-04-03 17:40:00,EKP,10.99,71.17,-2.61,-37.1,-12.5,59.5
2001-04-03 17:40:00,FCC,11.03,68.97,-1.10,-34.7,-18.5,23.3
2001-04-03 17:40:00,GIM,11.00,66.67,0.77,-39.1,-6.3,13.2
2001-04-03 17:40:00,PIN,10.92,60.56,3.84,-14.4,-32.9,5.7
2001-04-03 17:40:00,RAN,11.18,72.89,-7.77,-42.6,-13.0,122.4
2001-04-03 17:40:00,TAL,10.80,78.86,-17.12,137.6,58.6,-103.5
2001-04-03 17:41:00,BLC,10.71,73.96,-1.39,79.4,35.3,193.1
2001-04-03 17:41:00,BSL,11.60,41.39,0.72,-12.4,2.5,0.9
2001-04-03 17:41:00,DLR,10.65,38.98,7.38,-9.6,-1.5,4.7
2001-04-03 17:41:00,EKP,11.01,71.17,-2.61,-36.8,-9.5,57.9
2001-04-03 17:41:00,FCC,11.04,68.97,-1.10,-33.8,-17.1,23.3
2001-04-03 17:41:00,GIM,11.02,66.67,0.77,-38.2,-5.5,12.8
2001-04-03 17:41:00,PIN,10.94,60.56,3.84,-14.2,-32.0,5.7
2001-04-03 17:41:00,RAN,11.20,72.89,-7.77,-41.6,-7.5,116.9
2001-04-03 17:41:00,TAL,10.81,78.86,-17.12,132.9,61.1,-102.3
2001-04-03 17:42:00,BLC,10.73,73.96,-1.39,77.1,37.7,192.5
2001-04-03 17:42:00,BSL,11.61,41.39,0.72,-12.4,2.2,1.0
2001-04-03 17:42:00,DLR,10.67,38.98,7.38,-9.6,-1.2,3.8
2001-04-03 17:42:00,EKP,11.03,71.17,-2.61,-32.7,-10.1,55.9
2001-04-03 17:42:00,FCC,11.06,68.97,-1.10,-30.9,-18.7,24.3
2001-04-03 17:42:00,GIM,11.03,66.67,0.77,-32.4,-5.7,10.5
2001-04-03 17:42:00,PIN,10.96,60.56,3.84,-12.8,-33.3,6.0
2001-04-03 17:42:00,RAN,11.22,72.89,-7.77,-37.9,-5.3,109.0
2001-04-03 17:42:00,TAL,10.83,78.86,-17.12,132.6,60.0,-106.4
2001-04-03 17:43:00,BLC,10.75,73.96,-1.39,71.8,40.9,187.9
2001-04-03 17:43:00,BSL,11.63,41.39,0.72,-12.5,1.8,1.0
2001-04-03 17:43:00,DLR,10.68,38.98,7.38,-9.7,-1.6,3.9
2001-04-03 17:43:00,EKP,11.05,71.17,-2.61,-26.5,-10.5,53.5
2001-04-03 17:43:00,FCC,11.08,68.97,-1.10,-25.0,-18.2,25.3
2001-04-03 17:43:00,GIM,11.05,66.67,0.77,-25.4,-4.6,6.9
2001-04-03 17:43:00,PIN,10.97,60.56,3.84,-11.5,-33.1,5.7
2001-04-03 17:43:00,RAN,11.23,72.89,-7.77,-32.3,-4.3,101.2
2001-04-03 17:43:00,TAL,10.85,78.86,-17.12,127.2,56.3,-112.5
2001-04-03 17:44:00,BLC,10.77,73.96,-1.39,63.6,40.1,183.3
2001-04-03 17:44:00,BSL,11.65,41.39,0.72,-12.5,1.5,1.0
2001-04-03 17:44:00,DLR,10.70,38.98,7.38,-9.8,-2.0,4.0
2001-04-03 17:44:00,EKP,11.07,71.17,-2.61,-20.8,-9.0,51.1
2001-04-03 17:44:00,FCC,11.10,68.97,-1.10,-21.0,-17.7,26.3
2001-04-03 17:44:00,GIM,11.07,66.67,0.77,-22.6,-3.9,6.5
2001-04-03 17:44:00,PIN,10.99,60.56,3.84,-12.0,-33.7,6.1
2001-04-03 17:44:00,RAN,11.25,72.89,-7.77,-28.0,-2.6,93.5
2001-04-03 17:44:00,TAL,10.87,78.86,-17.12,118.7,50.3,-113.5
2001-04-03 17:45:00,BLC,10.79,73.96,-1.39,57.5,38.3,175.7
2001-04-03 17:45:00,BSL,11.67,41.39,0.72,-12.6,1.1,1.1
2001-04-03 17:45:00,DLR,10.72,38.98,7.38,-9.9,-1.7,4.1
2001-04-03 17:45:00,EKP,11.08,71.17,-2.61,-16.5,-10.9,49.3
2001-04-03 17:45:00,FCC,11.12,68.97,-1.10,-18.1,-18.2,26.3
2001-04-03 17:45:00,GIM,11.09,66.67,0.77,-20.6,-4.9,7.1
2001-04-03 17:45:00,PIN,11.01,60.56,3.84,-11.7,-33.6,6.1
2001-04-03 17:45:00,RAN,11.27,72.89,-7.77,-22.7,-6.1,89.9
2001-04-03 17:45:00,TAL,10.89,78.86,-17.12,118.6,44.0,-115.5
2001-04-03 17:46:00,BLC,10.81,73.96,-1.39,60.4,33.8,169.1
2001-04-03 17:46:00,BSL,11.69,41.39,0.72,-12.6,1.5,1.1
2001-04-03 17:46:00,DLR,10.74,38.98,7.38,-10.0,-2.1,4.2
2001-04-03 17:46:00,EKP,11.10,71.17,-2.61,-11.6,-13.8,50.6
2001-04-03 17:46:00,FCC,11.14,68.97,-1.10,-15.2,-20.8,27.2
2001-04-03 17:46:00,GIM,11.11,66.67,0.77,-17.8,-6.4,6.1
2001-04-03 17:46:00,PIN,11.03,60.56,3.84,-11.3,-34.1,6.5
2001-04-03 17:46:00,RAN,11.29,72.89,-7.77,-14.9,-10.0,91.2
2001-04-03 17:46:00,TAL,10.91,78.86,-17.12,118.9,37.8,-123.6
2001-04-03 17:47:00,BLC,10.82,73.96,-1.39,59.4,28.2,152.5
2001-04-03 17:47:00,BSL,11.71,41.39,0.72,-12.6,1.1,1.2
2001-04-03 17:47:00,DLR,10.76,38.98,7.38,-10.1,-2.5,3.3
2001-04-03 17:47:00,EKP,11.12,71.17,-2.61,-8.7,-17.2,50.6
2001-04-03 17:47:00,FCC,11.16,68.97,-1.10,-15.2,-23.4,26.2
2001-04-03 17:47:00,GIM,11.13,66.67,0.77,-18.1,-8.9,7.0
2001-04-03 17:47:00,PIN,11.05,60.56,3.84,-11.8,-34.5,6.5
2001-04-03 17:47:00,RAN,11.31,72.89,-7.77,-10.8,-14.3,90.1
2001-04-03 17:47:00,TAL,10.93,78.86,-17.12,118.8,37.0,-125.9
2001-04-03 17:48:00,BLC,10.84,73.96,-1.39,60.3,23.6,144.9
2001-04-03 17:48:00,BSL,11.73,41.39,0.72,-12.7,0.8,1.2
2001-04-03 17:48:00,DLR,10.78,38.98,7.38,-10.1,-2.2,3.4
2001-04-03 17:48:00,EKP,11.14,71.17,-2.61,-8.7,-19.5,50.3
2001-04-03 17:48:00,FCC,11.17,68.97,-1.10,-16.3,-24.9,26.2
2001-04-03 17:48:00,GIM,11.15,66.67,0.77,-21.3,-11.7,9.5
2001-04-03 17:48:00,PIN,11.07,60.56,3.84,-12.1,-34.9,6.2
2001-04-03 17:48:00,RAN,11.33,72.89,-7.77,-10.1,-16.1,88.2
2001-04-03 17:48:00,TAL,10.95,78.86,-17.12,120.9,35.5,-129.6
2001-04-03 17:49:00,BLC,10.86,73.96,-1.39,59.1,23.0,138.3
2001-04-03 17:49:00,BSL,11.74,41.39,0.72,-12.7,1.1,1.2
2001-04-03 17:49:00,DLR,10.80,38.98,7.38,-10.2,-2.6,3.5
2001-04-03 17:49:00,EKP,11.16,71.17,-2.61,-8.7,-20.3,47.7
2001-04-03 17:49:00,FCC,11.19,68.97,-1.10,-15.3,-25.5,25.2
2001-04-03 17:49:00,GIM,11.17,66.67,0.77,-23.2,-11.8,12.0
2001-04-03 17:49:00,PIN,11.09,60.56,3.84,-11.9,-34.8,6.7
2001-04-03 17:49:00,RAN,11.35,72.89,-7.77,-11.0,-18.4,83.7
2001-04-03 17:49:00,TAL,10.96,78.86,-17.12,120.6,29.0,-132.5
2001-04-03 17:50:00,BLC,10.88,73.96,-1.39,50.0,19.1,131.7
2001-04-03 17:50:00,BSL,11.76,41.39,0.72,-12.7,0.7,1.3
2001-04-03 17:50:00,DLR,10.81,38.98,7.38,-10.3,-2.3,2.6
2001-04-03 17:50:00,EKP,11.18,71.17,-2.61,-8.7,-25.4,42.6
2001-04-03 17:50:00,FCC,11.21,68.97,-1.10,-13.4,-29.0,23.2
2001-04-03 17:50:00,GIM,11.18,66.67,0.77,-21.2,-13.7,11.2
2001-04-03 17:50:00,PIN,11.10,60.56,3.84,-11.6,-35.6,6.5
2001-04-03 17:50:00,RAN,11.36,72.89,-7.77,-13.5,-25.7,77.5
2001-04-03 17:50:00,TAL,10.98,78.86,-17.12,122.4,27.4,-129.7
2001-04-03 17:51:00,BLC,10.90,73.96,-1.39,42.9,15.3,126.1
2001-04-03 17:51:00,BSL,11.78,41.39,0.72,-12.8,1.1,1.3
2001-04-03 17:51:00,DLR,10.83,38.98,7.38,-10.4,-2.7,2.7
2001-04-03 17:51:00,EKP,11.20,71.17,-2.61,-7.8,-28.5,39.4
2001-04-03 17:51:00,FCC,11.23,68.97,-1.10,-13.4,-30.6,21.2
2001-04-03 17:51:00,GIM,11.20,66.67,0.77,-22.2,-14.7,11.9
2001-04-03 17:51:00,PIN,11.12,60.56,3.84,-11.4,-35.1,7.0
2001-04-03 17:51:00,RAN,11.38,72.89,-7.77,-14.1,-30.9,71.9
2001-04-03 17:51:00,TAL,11.00,78.86,-17.12,128.9,30.5,-130.1
2001-04-03 17:52:00,BLC,10.92,73.96,-1.39,33.8,12.5,122.5
2001-04-03 17:52:00,BSL,11.80,41.39,0.72,-12.8,1.4,1.3
2001-04-03 17:52:00,DLR,10.85,38.98,7.38,-10.4,-2.4,2.8
2001-04-03 17:52:00,EKP,11.21,71.17,-2.61,-6.3,-29.7,37.8
2001-04-03 17:52:00,FCC,11.25,68.97,-1.10,-13.5,-31.2,21.2
2001-04-03 17:52:00,GIM,11.22,66.67,0.77,-24.9,-15.8,14.0
2001-04-03 17:52:00,PIN,11.14,60.56,3.84,-11.2,-35.2,6.6
2001-04-03 17:52:00,RAN,11.40,72.89,-7.77,-15.5,-31.7,66.8
2001-04-03 17:52:00,TAL,11.02,78.86,-17.12,126.9,31.2,-129.0
2001-04-03 17:53:00,BLC,10.94,73.96,-1.39,26.7,10.7,117.9
2001-04-03 17:53:00,BSL,11.82,41.39,0.72,-12.9,1.0,1.3
2001-04-03 17:53:00,DLR,10.87,38.98,7.38,-11.5,-2.1,2.9
2001-04-03 17:53:00,EKP,11.23,71.17,-2.61,-5.2,-28.5,37.8
2001-04-03 17:53:00,FCC,11.27,68.97,-1.10,-14.6,-30.7,21.2
2001-04-03 17:53:00,GIM,11.24,66.67,0.77,-30.1,-16.6,18.3
2001-04-03 17:53:00,PIN,11.16,60.56,3.84,-11.8,-34.6,6.8
2001-04-03 17:53:00,RAN,11.42,72.89,-7.77,-14.7,-30.9,63.8
2001-04-03 17:53:00,TAL,11.04,78.86,-17.12,127.9,32.5,-123.9
2001-04-03 17:54:00,BLC,10.95,73.96,-1.39,19.4,11.9,112.3
2001-04-03 17:54:00,BSL,11.84,41.39,0.72,-13.9,1.3,1.4
2001-04-03 17:54:00,DLR,10.89,38.98,7.38,-11.6,-1.8,2.9
2001-04-03 17:54:00,EKP,11.25,71.17,-2.61,-5.8,-26.8,37.1
2001-04-03 17:54:00,FCC,11.29,68.97,-1.10,-14.7,-28.3,21.2
2001-04-03 17:54:00,GIM,11.26,66.67,0.77,-31.8,-16.3,19.8
2001-04-03 17:54:00,PIN,11.18,60.56,3.84,-11.6,-34.6,6.6
2001-04-03 17:54:00,RAN,11.44,72.89,-7.77,-15.5,-30.2,61.4
2001-04-03 17:54:00,TAL,11.06,78.86,-17.12,127.8,36.4,-121.0
2001-04-03 17:55:00,BLC,10.97,73.96,-1.39,8.4,5.0,102.7
2001-04-03 17:55:00,BSL,11.86,41.39,0.72,-12.9,1.0,1.4
2001-04-03 17:55:00,DLR,10.91,38.98,7.38,-11.7,-2.2,3.0
2001-04-03 17:55:00,EKP,11.27,71.17,-2.61,-7.0,-30.2,34.3
2001-04-03 17:55:00,FCC,11.30,68.97,-1.10,-13.7,-31.8,19.2
2001-04-03 17:55:00,GIM,11.28,66.67,0.77,-26.7,-16.7,16.0
2001-04-03 17:55:00,PIN,11.20,60.56,3.84,-8.8,-35.5,7.2
2001-04-03 17:55:00,RAN,11.46,72.89,-7.77,-18.4,-34.7,58.5
2001-04-03 17:55:00,TAL,11.07,78.86,-17.12,125.0,38.7,-114.3
2001-04-03 17:56:00,BLC,10.99,73.96,-1.39,7.3,1.4,97.1
2001-04-03 17:56:00,BSL,11.87,41.39,0.72,-13.0,1.3,1.4
2001-04-03 17:56:00,DLR,10.93,38.98,7.38,-11.7,-1.9,3.1
2001-04-03 17:56:00,EKP,11.29,71.17,-2.61,-6.3,-29.9,34.4
2001-04-03 17:56:00,FCC,11.32,68.97,-1.10,-12.8,-30.4,19.2
2001-04-03 17:56:00,GIM,11.29,66.67,0.77,-28.1,-16.1,17.0
2001-04-03 17:56:00,PIN,11.21,60.56,3.84,-10.8,-34.2,7.0
2001-04-03 17:56:00,RAN,11.47,72.89,-7.77,-18.1,-34.6,58.1
2001-04-03 17:56:00,TAL,11.09,78.86,-17.12,127.2,45.9,-111.3
2001-04-03 17:57:00,BLC,11.01,73.96,-1.39,4.1,0.7,91.5
2001-04-03 17:57:00,BSL,11.89,41.39,0.72,-13.0,0.9,2.4
2001-04-03 17:57:00,DLR,10.94,38.98,7.38,-11.8,-2.3,2.2
2001-04-03 17:57:00,EKP,11.31,71.17,-2.61,-7.1,-26.5,33.5
2001-04-03 17:57:00,FCC,11.34,68.97,-1.10,-12.9,-25.9,20.2
2001-04-03 17:57:00,GIM,11.31,66.67,0.77,-31.2,-14.5,20.9
2001-04-03 17:57:00,PIN,11.23,60.56,3.84,-11.9,-33.4,7.6
2001-04-03 17:57:00,RAN,11.49,72.89,-7.77,-20.9,-30.8,59.0
2001-04-03 17:57:00,TAL,11.11,78.86,-17.12,126.4,53.7,-106.8
2001-04-03 17:58:00,BLC,11.03,73.96,-1.39,-1.9,-7.1,84.9
2001-04-03 17:58:00,BSL,11.91,41.39,0.72,-13.0,0.5,2.4
2001-04-03 17:58:00,DLR,10.96,38.98,7.38,-10.8,-2.1,2.3
2001-04-03 17:58:00,EKP,11.32,71.17,-2.61,-10.3,-28.0,30.3
2001-04-03 17:58:00,FCC,11.36,68.97,-1.10,-13.0,-27.5,18.2
2001-04-03 17:58:00,GIM,11.33,66.67,0.77,-30.2,-16.0,18.9
2001-04-03 17:58:00,PIN,11.25,60.56,3.84,-9.8,-34.3,7.4
2001-04-03 17:58:00,RAN,11.51,72.89,-7.77,-27.1,-33.3,58.6
2001-04-03 17:58:00,TAL,11.13,78.86,-17.12,126.8,53.2,-103.0
2001-04-03 17:59:00,BLC,11.05,73.96,-1.39,-17.1,-7.1,79.3
2001-04-03 17:59:00,BSL,11.93,41.39,0.72,-13.1,0.8,2.4
2001-04-03 17:59:00,DLR,10.98,38.98,7.38,-10.9,-2.5,2.4
2001-04-03 17:59:00,EKP,11.34,71.17,-2.61,-10.7,-26.9,24.9
2001-04-03 17:59:00,FCC,11.38,68.97,-1.10,-11.1,-27.0,16.2
2001-04-03 17:59:00,GIM,11.35,66.67,0.77,-25.1,-14.6,15.1
2001-04-03 17:59:00,PIN,11.27,60.56,3.84,-10.4,-33.6,8.1
2001-04-03 17:59:00,RAN,11.53,72.89,-7.77,-33.5,-33.8,50.5
2001-04-03 17:59:00,TAL,11.15,78.86,-17.12,130.0,56.5,-99.8
2001-04-03 18:00:00,BLC,11.06,73.96,-1.39,-24.4,-3.9,73.7
2001-04-03 18:00:00,BSL,11.95,41.39,0.72,-12.1,0.4,2.4
2001-04-03 18:00:00,DLR,11.00,38.98,7.38,-11.0,-2.2,2.5
2001-04-03 18:00:00,EKP,11.36,71.17,-2.61,-6.3,-25.7,21.9
2001-04-03 18:00:00,FCC,11.39,68.97,-1.10,-7.2,-26.6,16.2
2001-04-03 18:00:00,GIM,11.37,66.67,0.77,-22.2,-13.5,14.6
2001-04-03 18:00:00,PIN,11.29,60.56,3.84,-10.9,-33.1,7.7
2001-04-03 18:00:00,RAN,11.55,72.89,-7.77,-32.1,-32.4,42.3
2001-04-03 18:00:00,TAL,11.17,78.86,-17.12,134.2,60.7,-101.3
2001-04-03 18:01:00,BLC,11.08,73.96,-1.39,-30.6,-4.7,63.1
2001-04-03 18:01:00,BSL,11.96,41.39,0.72,-11.2,0.7,2.4
2001-04-03 18:01:00,DLR,11.02,38.98,7.38,-10.0,-2.0,2.6
2001-04-03 18:01:00,EKP,11.38,71.17,-2.61,-1.1,-26.7,20.7
2001-04-03 18:01:00,FCC,11.41,68.97,-1.10,-5.3,-26.1,17.2
2001-04-03 18:01:00,GIM,11.39,66.67,0.77,-22.2,-13.3,15.5
2001-04-03 18:01:00,PIN,11.31,60.56,3.84,-9.5,-32.9,8.1
2001-04-03 18:01:00,RAN,11.57,72.89,-7.77,-28.7,-33.1,35.2
2001-04-03 18:01:00,TAL,11.18,78.86,-17.12,132.9,59.4,-97.5
2001-04-03 18:02:00,BLC,11.10,73.96,-1.39,-30.8,-4.3,50.5
2001-04-03 18:02:00,BSL,11.98,41.39,0.72,-12.2,0.3,2.4
2001-04-03 18:02:00,DLR,11.03,38.98,7.38,-11.1,-2.4,2.6
2001-04-03 18:02:00,EKP,11.40,71.17,-2.61,3.2,-26.3,21.5
2001-04-03 18:02:00,FCC,11.43,68.97,-1.10,-5.3,-25.7,18.2
2001-04-03 18:02:00,GIM,11.40,66.67,0.77,-22.8,-13.3,16.2
2001-04-03 18:02:00,PIN,11.32,60.56,3.84,-10.5,-32.9,7.9
2001-04-03 18:02:00,RAN,11.58,72.89,-7.77,-21.6,-33.8,30.3
2001-04-03 18:02:00,TAL,11.20,78.86,-17.12,138.4,58.8,-88.8
2001-04-03 18:03:00,BLC,11.12,73.96,-1.39,-30.9,-10.8,37.9
2001-04-03 18:03:00,BSL,12.00,41.39,0.72,-12.2,0.6,2.4
2001-04-03 18:03:00,DLR,11.05,38.98,7.38,-11.1,-2.1,2.7
2001-04-03 18:03:00,EKP,11.41,71.17,-2.61,1.6,-30.8,20.7
2001-04-03 18:03:00,FCC,11.45,68.97,-1.10,-6.4,-29.2,15.2
2001-04-03 18:03:00,GIM,11.42,66.67,0.77,-20.7,-16.3,14.1
2001-04-03 18:03:00,PIN,11.34,60.56,3.84,-8.0,-34.5,7.7
2001-04-03 18:03:00,RAN,11.60,72.89,-7.77,-19.6,-40.5,29.5
2001-04-03 18:03:00,TAL,11.22,78.86,-17.12,145.1,51.4,-81.7
2001-04-03 18:04:00,BLC,11.14,73.96,-1.39,-21.9,-16.1,29.3
2001-04-03 18:04:00,BSL,12.02,41.39,0.72,-12.3,0.1,2.4
2001-04-03 18:04:00,DLR,11.07,38.98,7.38,-11.2,-2.6,2.8
2001-04-03 18:04:00,EKP,11.43,71.17,-2.61,4.3,-31.1,22.8
2001-04-03 18:04:00,FCC,11.47,68.97,-1.10,-5.4,-30.7,16.2
2001-04-03 18:04:00,GIM,11.44,66.67,0.77,-19.4,-15.8,13.3
2001-04-03 18:04:00,PIN,11.36,60.56,3.84,-8.2,-33.7,7.8
2001-04-03 18:04:00,RAN,11.62,72.89,-7.77,-13.2,-42.5,28.9
2001-04-03 18:04:00,TAL,11.24,78.86,-17.12,151.0,35.8,-75.3
2001-04-03 18:05:00,BLC,11.15,73.96,-1.39,-5.2,-13.2,26.7
2001-04-03 18:05:00,BSL,12.04,41.39,0.72,-12.3,0.4,3.4
2001-04-03 18:05:00,DLR,11.09,38.98,7.38,-11.2,-2.3,2.9
2001-04-03 18:05:00,EKP,11.45,71.17,-2.61,7.4,-27.4,26.3
2001-04-03 18:05:00,FCC,11.49,68.97,-1.10,-4.6,-27.3,19.2
2001-04-03 18:05:00,GIM,11.46,66.67,0.77,-23.1,-14.3,18.4
2001-04-03 18:05:00,PIN,11.38,60.56,3.84,-8.9,-33.7,8.0
2001-04-03 18:05:00,RAN,11.64,72.89,-7.77,-7.1,-37.5,31.9
2001-04-03 18:05:00,TAL,11.26,78.86,-17.12,153.6,27.4,-70.1
2001-04-03 18:06:00,BLC,11.17,73.96,-1.39,2.7,-18.5,20.1
2001-04-03 18:06:00,BSL,12.06,41.39,0.72,-12.3,0.7,3.4
2001-04-03 18:06:00,DLR,11.11,38.98,7.38,-11.3,-2.8,3.0
2001-04-03 18:06:00,EKP,11.47,71.17,-2.61,5.9,-33.6,26.1
2001-04-03 18:06:00,FCC,11.50,68.97,-1.10,-6.6,-32.8,18.2
2001-04-03 18:06:00,GIM,11.48,66.67,0.77,-22.9,-18.9,17.2
2001-04-03 18:06:00,PIN,11.40,60.56,3.84,-6.9,-35.0,7.8
2001-04-03 18:06:00,RAN,11.66,72.89,-7.77,-5.5,-43.5,33.8
2001-04-03 18:06:00,TAL,11.27,78.86,-17.12,143.8,14.2,-58.6
2001-04-03 18:07:00,BLC,11.19,73.96,-1.39,5.6,-21.0,14.5
2001-04-03 18:07:00,BSL,12.07,41.39,0.72,-11.4,0.3,3.4
2001-04-03 18:07:00,DLR,11.13,38.98,7.38,-10.3,-2.6,3.0
2001-04-03 18:07:00,EKP,11.49,71.17,-2.61,6.4,-35.9,22.0
2001-04-03 18:07:00,FCC,11.52,68.97,-1.10,-4.7,-32.3,15.3
2001-04-03 18:07:00,GIM,11.49,66.67,0.77,-19.0,-15.4,13.3
2001-04-03 18:07:00,PIN,11.41,60.56,3.84,-6.5,-32.9,8.7
2001-04-03 18:07:00,RAN,11.67,72.89,-7.77,-6.6,-46.6,29.5
2001-04-03 18:07:00,TAL,11.29,78.86,-17.12,130.7,0.9,-47.0
2001-04-03 18:08:00,BLC,11.21,73.96,-1.39,9.2,-15.4,9.9
2001-04-03 18:08:00,BSL,12.09,41.39,0.72,-11.4,0.5,3.4
2001-04-03 18:08:00,DLR,11.14,38.98,7.38,-10.4,-2.3,3.1
2001-04-03 18:08:00,EKP,11.51,71.17,-2.61,11.2,-30.7,18.4
2001-04-03 18:08:00,FCC,11.54,68.97,-1.10,0.2,-25.8,15.3
2001-04-03 18:08:00,GIM,11.51,66.67,0.77,-15.2,-10.8,13.5
2001-04-03 18:08:00,PIN,11.43,60.56,3.84,-7.4,-32.4,8.8
2001-04-03 18:08:00,RAN,11.69,72.89,-7.77,-3.3,-43.1,22.9
2001-04-03 18:08:00,TAL,11.31,78.86,-17.12,119.2,-8.5,-45.8
2001-04-03 18:09:00,BLC,11.23,73.96,-1.39,14.8,-9.8,8.3
2001-04-03 18:09:00,BSL,12.11,41.39,0.72,-11.5,0.8,3.4
2001-04-03 18:09:00,DLR,11.16,38.98,7.38,-10.4,-2.1,3.2
2001-04-03 18:09:00,EKP,11.52,71.17,-2.61,15.2,-25.4,18.3
2001-04-03 18:09:00,FCC,11.56,68.97,-1.10,3.1,-23.3,17.3
2001-04-03 18:09:00,GIM,11.53,66.67,0.77,-17.0,-12.1,16.9
2001-04-03 18:09:00,PIN,11.45,60.56,3.84,-7.0,-31.7,8.7
2001-04-03 18:09:00,RAN,11.71,72.89,-7.77,0.5,-38.0,19.7
2001-04-03 18:09:00,TAL,11.33,78.86,-17.12,111.1,-11.2,-48.2
2001-04-03 18:10:00,BLC,11.24,73.96,-1.39,18.5,-8.3,12.7
2001-04-03 18:10:00,BSL,12.13,41.39,0.72,-11.5,1.1,3.4
2001-04-03 18:10:00,DLR,11.18,38.98,7.38,-10.5,-1.8,3.3
2001-04-03 18:10:00,EKP,11.54,71.17,-2.61,15.8,-22.0,20.1
